Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1f7c4dcea8b09eca629988eacce94088704bd67179a475d27e753d6472cecc44,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Suspect charged
b5dfcc36e6f604bf1a9b016a33a3676b2e37802997f0466eb17312acf7bd9bfe,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Unable to prosecute suspect
c8a69082731f3f110db0cbe1c20d095fd8aaa816ce1b4269b9fafc71f7d82903,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Suspect charged
5d9b8673314dbff400d315d20a927d551df1f818688e24780793f5f995f29414,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Suspect charged
2b6987ae30760ac022af004c73d675c3d2e41145d38d909a6fd8a58fad1d8140,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Suspect charged
d3a5ae27ecb4d48e28fbd1a47a734dffe0ce8607a665e805b3252af41f400e74,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Unable to prosecute suspect
2f9460e246fdafdcc4dca09101005a8c98e35ef37b1b59a46b115b4f5b09e9a4,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Suspect charged
d0a8522be92b000bb1b1d6471161fe65ee8d993e3693b852b2b771aa20c99080,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Investigation complete; no suspect identified
00674f4365fe01b79155cac87ddd1e766b6b33ce02a069482eeadc0b0e5cb04a,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Investigation complete; no suspect identified
b251d107290e852ac6b2ae3010a625e32ea6b0d5fe6685a76b0551b77dd5c42b,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Unable to prosecute suspect
a0fe9710e4359d10c921becabb3c6b916f9688e4223035a84beb1a49b660272e,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Investigation complete; no suspect identified
21ba25ec18cd9ee8cfcc91348e9c98d2b1fab7efb40586548b6311e7f5fa551e,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Investigation complete; no suspect identified
202c97cc839dcc9a77fb028d154b9d5bc828d1f0754f90aac53fdc60af794297,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Unable to prosecute suspect
e26b38b02e2e6b23fdc64b7ec6a58e6108a528e736bef02036ed9fada6c7b976,2023-02,Thames Valley Police,Thames Valley Police,,,No location,,,Suspect charged
