Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2022-03-01T03:00:00+00:00,False,,51.434424,-0.505373,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,Arrest,True,
Person search,2022-03-01T03:00:00+00:00,False,,51.316294,-0.035996,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,Asian,,Article for use in theft,A no further action disposal,False,
Person search,2022-03-01T03:04:00+00:00,False,,51.287857,-0.087491,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person and Vehicle search,2022-03-01T09:34:00+00:00,False,,50.953089,0.736035,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person and Vehicle search,2022-03-01T10:51:00+00:00,False,,50.953089,0.736035,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person and Vehicle search,2022-03-01T11:13:00+00:00,False,,50.953089,0.736035,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person and Vehicle search,2022-03-01T11:39:00+00:00,False,,50.953089,0.736035,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person and Vehicle search,2022-03-01T12:06:00+00:00,False,,50.948638,0.735972,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2022-03-01T18:25:00+00:00,False,,51.455593,-0.478155,Male,10-17,Mixed/Multiple ethnic groups - White and Black African,Black,,Anything to threaten or harm anyone,Arrest,False,
Vehicle search,2022-03-02T07:35:00+00:00,False,,51.433529,-0.456402,,,Other ethnic group - Not stated,,,Controlled drugs,A no further action disposal,False,
Person search,2022-03-02T08:30:00+00:00,False,,51.187043,-0.610492,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2022-03-02T08:30:00+00:00,False,,51.187043,-0.610492,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person search,2022-03-02T08:30:00+00:00,False,,51.187043,-0.610492,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,A no further action disposal,False,
Person and Vehicle search,2022-03-02T14:54:00+00:00,False,,51.051007,-0.200736,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person and Vehicle search,2022-03-02T15:50:00+00:00,False,,50.840901,0.464907,Male,over 34,White - Any other White background,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Vehicle search,2022-03-02T19:40:00+00:00,False,,51.406366,-0.538739,,,Other ethnic group - Not stated,,,Stolen goods,A no further action disposal,False,
Person search,2022-03-03T03:40:00+00:00,False,,51.086334,-0.738045,Male,18-24,White - Any other White background,Black,,Controlled drugs,A no further action disposal,False,
Person search,2022-03-03T16:35:00+00:00,False,,51.383511,-0.405144,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2022-03-03T16:35:00+00:00,False,,51.383511,-0.405144,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2022-03-03T16:39:00+00:00,False,,51.383511,-0.405144,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Anything to threaten or harm anyone,A no further action disposal,False,
