Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cee67f931c72ca88eeb28fcb0a03fa9c63aab224e04163a6c49201189c000fc6,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.164717,52.967942,On or near AUSTEN AVENUE,E01013847,Nottingham 017D,Action to be taken by another organisation
08eca765cac6a07810bea77d17349aa665d0ee4e636cce500fdc2f3c2462a03c,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Unable to prosecute suspect
b63cad7f8349eae2379361bf825e21b6e766eb5b3b1cc8f008d6881a13b36125,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
95bb15fa393fdbe8c6ea0938a72ac2f615c9c47a07a66230397be31b669f55d0,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.194906,53.144494,On or near Parking Area,E01028274,Mansfield 009C,Suspect charged
30093d9111e68c95bb838e67ed7ad2350bbc3e0454b4aadd9dd799b7fea09add,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
37276cced8dfd33b5e06c739875e403abc9bc921b0fd8233044779e60eee6705,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.292257,53.073054,On or near HOLLAND CRESCENT,E01027962,Ashfield 011C,Investigation complete; no suspect identified
1ce1d2ca3228659803caee7af9cd0e3c7f0ffa70c99641778ab5680c72a22390,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
9323baa1806eca8968b68fe7651a4ad0fea8ef6371f6e347f0470e2de9a40369,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.267693,53.117735,On or near KIRKBY ROAD,E01027975,Ashfield 006B,Unable to prosecute suspect
0eafd8e45a0dfdb4dda7dab1946d907e2570388aa055a053367f64dacc2e5587,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
4c647de94bcdc70dc946bb391d2fc05cfc55077855d0ea561296bbd220794524,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.167329,52.933512,On or near CENTURION WAY,E01013870,Nottingham 040A,Local resolution
7a551e15ad6d07d7b4489c6b4b687f02126893fc5a47cf3e634ad34e3a5fb639,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Unable to prosecute suspect
0b6d23e51448b9ff7273c24fc4a79b57d2804fbb665566fa8c03f2907013fdf4,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.196597,53.000838,On or near MAIN STREET,E01013885,Nottingham 002E,Investigation complete; no suspect identified
5cbea757c1d619d1a37904d2b744b780abe589eccba062cc13dbb4e1e294ba04,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Offender given a caution
455f756445ff49d72858719d62c0c18a515cd04465e1f889cdfa1229c7c6c87f,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.212287,52.928749,On or near HIGH ROAD,E01028079,Broxtowe 009D,Unable to prosecute suspect
f109da5b2f08028b816a0a997077913837f0830689eaac063269815552f7c1f1,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.169929,52.961686,On or near ASPLEY PLACE,E01013814,Nottingham 022B,Suspect charged
13193ea08e6f84018c74ae765a26f292d0cc857c71c9dbd491add219385e6f76,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
612c83ca6c1116c00f4dd1fdec9ed19fe528b20a564a18f651890ad433281e85,2021-09,Nottinghamshire Police,Nottinghamshire Police,-0.967135,52.947646,On or near TREFOIL CLOSE,E01028360,Rushcliffe 002D,Unable to prosecute suspect
6cf5377dd979990d45e74f6b05dcf53ffe87562100a9b89b69e17aa7b10854aa,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.180919,52.992272,On or near THORNER CLOSE,E01013835,Nottingham 008D,Unable to prosecute suspect
c5cabc21d476bc1a14cd791cbaa5b33800bef5c88aa8769b69b0e7d212b1b92c,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
97ed4a91aa432a29efbc5927244447acb6a7764bf4cd1f3ad2d5959a7d4ef54c,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
8a4f6bc4729f01994c3aa46d14a3f4c0cef8191bb88933685101d4eda9667628,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.121565,53.304458,On or near WATSON ROAD,E01028062,Bassetlaw 013C,Suspect charged
0fd746feb42f7812219e8c1204ba1ae7e9bbdc086243d0b4ad3d5b7434df4865,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Unable to prosecute suspect
113a1975ea7497341063a52b7fcffc3c323328a42bdb3997ff244f9bb5080c9c,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Unable to prosecute suspect
9d8d8acf334c32b12d48e538304fce00d6df10857e2392402dcfabfacf66bbe6,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Unable to prosecute suspect
a4d2e88769c464e912b6dafe445c60fd79e1685dc0f28881cb4b82ea15de29b5,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Investigation complete; no suspect identified
883322a4feb818a4c905e28b56b1c2a379627f4264f888f21aba28eca3351e65,2021-09,Nottinghamshire Police,Nottinghamshire Police,,,No location,,,Unable to prosecute suspect
0fa78ace7862cc4e0fc0ab00d91f44c7a020dabdd44da52a5c10353d8ed1f57d,2021-09,Nottinghamshire Police,Nottinghamshire Police,-1.201248,52.963563,On or near GAYNOR COURT,E01013929,Nottingham 020D,Investigation complete; no suspect identified
