Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2021-12-01T00:04:00+00:00,False,,51.204704,-0.815690,Male,25-34,White - Any other White background,White,,Controlled drugs,Arrest,True,
Person search,2021-12-01T04:30:00+00:00,False,,51.348151,-0.322023,Female,18-24,White - Any other White background,Black,,Controlled drugs,A no further action disposal,False,
Person search,2021-12-01T05:27:00+00:00,False,,51.235523,-0.326095,Male,,Other ethnic group - Not stated,Asian,,Offensive weapons,A no further action disposal,False,
Person and Vehicle search,2021-12-01T12:40:00+00:00,False,,51.129666,-0.178500,Male,over 34,Asian/Asian British - Bangladeshi,Asian,,Anything to threaten or harm anyone,A no further action disposal,False,
Person search,2021-12-01T13:55:00+00:00,False,,51.326281,-0.543783,Male,25-34,Other ethnic group - Not stated,White,,Stolen goods,A no further action disposal,False,
Person search,2021-12-01T15:10:00+00:00,False,,51.362580,-0.461216,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2021-12-01T17:30:00+00:00,False,,51.256345,-0.545090,Male,25-34,Other ethnic group - Not stated,White,,Stolen goods,Summons / charged by post,True,
Person search,2021-12-01T18:43:00+00:00,False,,51.239503,-0.576622,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2021-12-01T20:15:00+00:00,False,,51.232350,-0.333099,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2021-12-01T20:27:00+00:00,False,,51.229637,-0.333985,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Articles for use in criminal damage,A no further action disposal,False,
Person search,2021-12-01T20:30:00+00:00,False,,51.229637,-0.333985,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,Community resolution,True,
Person search,2021-12-01T20:37:00+00:00,False,,51.229637,-0.333985,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Articles for use in criminal damage,A no further action disposal,False,
Person search,2021-12-01T23:00:00+00:00,False,,51.239503,-0.576622,Male,25-34,Asian/Asian British - Pakistani,Asian,,Controlled drugs,Arrest,True,
Person search,2021-12-02T00:11:00+00:00,False,,51.362201,-0.362979,Male,25-34,Other ethnic group - Not stated,Mixed,,Article for use in theft,A no further action disposal,False,
Person search,2021-12-02T00:11:00+00:00,False,,51.380851,-0.389501,Male,25-34,Other ethnic group - Not stated,Mixed,,Article for use in theft,A no further action disposal,False,
Person search,2021-12-02T01:55:00+00:00,False,,51.236100,-0.579220,Male,18-24,Other ethnic group - Not stated,Asian,,Offensive weapons,A no further action disposal,False,
Person search,2021-12-02T02:07:00+00:00,False,,51.238866,-0.581169,Male,18-24,Other ethnic group - Not stated,Asian,,Offensive weapons,A no further action disposal,False,
Person search,2021-12-02T02:10:00+00:00,False,,51.299081,-0.326610,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Article for use in theft,Arrest,False,
Person search,2021-12-02T10:25:00+00:00,False,,51.210824,0.028853,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
Person search,2021-12-02T10:28:00+00:00,False,,51.210824,0.028853,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,
